tokens per iteration will be: 16,384
Initializing a new model from scratch
compiling the model... (takes a ~minute)
iter 6310: loss 3.5647, time 561.33ms
iter 6320: loss 3.5916, time 561.68ms
iter 6330: loss 3.7746, time 561.34ms
iter 6340: loss 3.4320, time 561.46ms
iter 6350: loss 3.6488, time 561.29ms
iter 6360: loss 3.6221, time 561.52ms
iter 6370: loss 3.5445, time 561.30ms
iter 6380: loss 3.5710, time 561.51ms
iter 6390: loss 3.8242, time 561.65ms
iter 6400: loss 3.5636, time 561.85ms
iter 6410: loss 3.5899, time 561.56ms
iter 6420: loss 3.5854, time 560.83ms
iter 6430: loss 3.6447, time 561.45ms
iter 6440: loss 4.0108, time 561.78ms
iter 6450: loss 3.5259, time 561.09ms
iter 6460: loss 3.7955, time 561.28ms
iter 6470: loss 3.7909, time 561.16ms
iter 6480: loss 3.7052, time 561.31ms
iter 6490: loss 3.6744, time 561.24ms
iter 6500: loss 3.7208, time 33662.73ms
iter 6510: loss 3.6228, time 561.29ms
iter 6520: loss 3.5898, time 561.31ms
iter 6530: loss 3.6947, time 561.38ms
iter 6540: loss 3.7206, time 561.29ms
iter 6550: loss 3.6958, time 561.40ms
iter 6560: loss 3.8321, time 561.24ms
iter 6570: loss 3.6026, time 561.17ms
iter 6580: loss 3.4546, time 561.31ms
iter 6590: loss 3.2895, time 561.28ms
iter 6600: loss 3.7624, time 561.23ms
iter 6610: loss 3.5984, time 561.21ms
iter 6620: loss 3.7438, time 560.86ms
iter 6630: loss 3.7341, time 560.94ms
iter 6640: loss 3.8471, time 561.47ms
iter 6650: loss 3.6384, time 561.04ms
iter 6660: loss 3.6292, time 561.40ms
iter 6670: loss 3.6383, time 561.35ms
iter 6680: loss 3.6750, time 561.64ms
iter 6690: loss 3.5293, time 561.57ms
iter 6700: loss 3.7504, time 561.80ms
iter 6710: loss 3.5237, time 561.21ms
iter 6720: loss 3.5950, time 561.87ms
iter 6730: loss 3.6224, time 561.60ms
iter 6740: loss 3.6115, time 561.19ms
iter 6750: loss 3.7604, time 33534.13ms
iter 6760: loss 3.6322, time 561.62ms
iter 6770: loss 3.7424, time 561.43ms
iter 6780: loss 3.7106, time 561.42ms
iter 6790: loss 3.5080, time 561.59ms
iter 6800: loss 3.6634, time 561.71ms
iter 6810: loss 3.8105, time 561.40ms
iter 6820: loss 3.6329, time 561.36ms
iter 6830: loss 3.6159, time 561.43ms
iter 6840: loss 3.8232, time 561.00ms
iter 6850: loss 3.5488, time 561.74ms
iter 6860: loss 3.4506, time 562.01ms
iter 6870: loss 3.4283, time 561.37ms
iter 6880: loss 3.4909, time 561.28ms
iter 6890: loss 3.4282, time 561.28ms
iter 6900: loss 3.5650, time 561.42ms
iter 6910: loss 3.6700, time 560.59ms
iter 6920: loss 3.6889, time 561.09ms
iter 6930: loss 3.6570, time 561.59ms
iter 6940: loss 3.5228, time 560.89ms
iter 6950: loss 3.5767, time 561.16ms
iter 6960: loss 3.5896, time 561.36ms
iter 6970: loss 3.5730, time 561.24ms
iter 6980: loss 3.6049, time 560.87ms
iter 6990: loss 3.5503, time 561.36ms
iter 7000: loss 3.3899, time 33487.09ms
iter 7010: loss 3.4831, time 561.32ms
iter 7020: loss 3.5761, time 561.55ms
iter 7030: loss 3.5412, time 561.40ms
iter 7040: loss 3.6656, time 561.58ms
iter 7050: loss 3.3597, time 561.62ms
iter 7060: loss 3.5619, time 561.22ms
iter 7070: loss 3.4825, time 561.52ms
iter 7080: loss 3.6300, time 561.58ms
iter 7090: loss 3.5364, time 561.43ms
iter 7100: loss 3.6540, time 560.93ms
iter 7110: loss 3.6985, time 561.02ms
iter 7120: loss 3.7403, time 561.25ms
iter 7130: loss 3.3582, time 561.35ms
iter 7140: loss 3.7778, time 561.51ms
iter 7150: loss 3.4882, time 561.76ms
iter 7160: loss 3.6167, time 561.95ms
iter 7170: loss 3.7944, time 561.75ms
iter 7180: loss 3.8213, time 561.33ms
iter 7190: loss 3.6294, time 560.86ms
iter 7200: loss 3.6978, time 561.70ms
iter 7210: loss 3.5174, time 561.44ms
iter 7220: loss 3.6769, time 561.25ms
iter 7230: loss 3.4825, time 560.92ms
iter 7240: loss 3.6325, time 561.29ms
iter 7250: loss 3.7481, time 33516.40ms
iter 7260: loss 3.4857, time 561.46ms
iter 7270: loss 3.7923, time 560.91ms
iter 7280: loss 3.6577, time 561.78ms
iter 7290: loss 3.5107, time 561.35ms
iter 7300: loss 3.5414, time 561.27ms
iter 7310: loss 3.3402, time 561.23ms
iter 7320: loss 3.6957, time 561.09ms
iter 7330: loss 3.6455, time 561.47ms
iter 7340: loss 3.5563, time 560.76ms
iter 7350: loss 3.5202, time 560.99ms
iter 7360: loss 3.6641, time 561.38ms
iter 7370: loss 3.6441, time 561.25ms
iter 7380: loss 3.6270, time 561.43ms
iter 7390: loss 3.4991, time 560.93ms
iter 7400: loss 3.8313, time 561.26ms
iter 7410: loss 3.4351, time 561.91ms
iter 7420: loss 3.6487, time 560.50ms
iter 7430: loss 3.4896, time 561.35ms
iter 7440: loss 3.3832, time 561.15ms
iter 7450: loss 3.5523, time 561.79ms
iter 7460: loss 3.5037, time 561.11ms
iter 7470: loss 3.5495, time 561.53ms
iter 7480: loss 3.6090, time 561.15ms
iter 7490: loss 3.6914, time 561.30ms
iter 7500: loss 3.5018, time 33530.41ms
iter 7510: loss 3.5186, time 561.63ms
iter 7520: loss 3.5505, time 561.15ms
iter 7530: loss 3.4358, time 561.39ms
iter 7540: loss 3.3746, time 561.50ms
iter 7550: loss 3.4422, time 561.28ms
iter 7560: loss 3.6452, time 561.70ms
iter 7570: loss 3.6102, time 560.92ms
iter 7580: loss 3.3025, time 561.36ms
iter 7590: loss 3.4164, time 561.37ms
iter 7600: loss 3.7406, time 561.25ms
iter 7610: loss 3.5977, time 561.46ms
iter 7620: loss 3.5682, time 561.71ms
iter 7630: loss 3.5356, time 561.26ms
iter 7640: loss 3.5943, time 561.58ms
iter 7650: loss 3.6311, time 560.87ms
iter 7660: loss 3.5106, time 561.59ms
iter 7670: loss 3.5123, time 561.24ms
iter 7680: loss 3.7746, time 561.10ms
iter 7690: loss 3.5304, time 561.27ms
iter 7700: loss 3.5269, time 561.96ms
iter 7710: loss 3.3297, time 561.61ms
iter 7720: loss 3.4646, time 561.21ms
iter 7730: loss 3.3786, time 561.26ms
iter 7740: loss 3.3968, time 561.76ms
iter 7750: loss 3.5262, time 33530.19ms
iter 7760: loss 3.6142, time 561.34ms
iter 7770: loss 3.4819, time 560.90ms
iter 7780: loss 3.5391, time 561.33ms
iter 7790: loss 3.4819, time 560.95ms
iter 7800: loss 3.5257, time 561.17ms
iter 7810: loss 3.4538, time 561.45ms
iter 7820: loss 3.7275, time 561.07ms
iter 7830: loss 3.6376, time 561.29ms
iter 7840: loss 3.6238, time 561.43ms
iter 7850: loss 3.5326, time 561.13ms
iter 7860: loss 3.5935, time 561.04ms
iter 7870: loss 3.6739, time 561.23ms
iter 7880: loss 3.4198, time 561.56ms
iter 7890: loss 3.4680, time 561.30ms
iter 7900: loss 3.5705, time 561.03ms
iter 7910: loss 3.4214, time 561.13ms
iter 7920: loss 3.5949, time 561.09ms
iter 7930: loss 3.3043, time 561.57ms
iter 7940: loss 3.4814, time 561.26ms
iter 7950: loss 3.3206, time 561.37ms
iter 7960: loss 3.5489, time 561.59ms
iter 7970: loss 3.4898, time 561.18ms
iter 7980: loss 3.5674, time 561.18ms
iter 7990: loss 3.5372, time 561.54ms
iter 8000: loss 3.5370, time 33504.45ms
iter 8010: loss 3.2118, time 561.66ms
iter 8020: loss 3.6662, time 561.53ms
iter 8030: loss 3.6993, time 562.07ms
iter 8040: loss 3.5625, time 561.33ms
iter 8050: loss 3.2477, time 560.87ms
iter 8060: loss 3.3671, time 561.25ms
iter 8070: loss 3.6250, time 561.59ms
iter 8080: loss 3.4548, time 561.18ms
iter 8090: loss 3.6072, time 561.81ms
iter 8100: loss 3.4317, time 560.88ms
iter 8110: loss 3.3963, time 561.40ms
iter 8120: loss 3.5527, time 561.42ms
iter 8130: loss 3.5660, time 561.19ms
iter 8140: loss 3.3579, time 561.09ms
iter 8150: loss 3.5033, time 561.30ms
iter 8160: loss 3.7409, time 560.85ms
iter 8170: loss 3.4734, time 561.12ms
iter 8180: loss 3.3471, time 561.34ms
iter 8190: loss 3.3562, time 561.01ms
iter 8200: loss 3.0541, time 561.69ms
iter 8210: loss 3.4299, time 561.61ms
iter 8220: loss 3.5956, time 561.25ms
iter 8230: loss 3.5125, time 561.11ms
iter 8240: loss 3.3506, time 561.11ms
iter 8250: loss 3.7474, time 33532.55ms
iter 8260: loss 3.5393, time 561.38ms
iter 8270: loss 3.4479, time 561.43ms
iter 8280: loss 3.6515, time 561.62ms
iter 8290: loss 3.3667, time 561.43ms
iter 8300: loss 3.7288, time 561.05ms
iter 8310: loss 3.4946, time 561.15ms
iter 8320: loss 3.5309, time 561.91ms
iter 8330: loss 3.5270, time 560.86ms
iter 8340: loss 3.5662, time 561.51ms
iter 8350: loss 3.0778, time 561.16ms
iter 8360: loss 3.4540, time 561.26ms
iter 8370: loss 3.5888, time 561.00ms
iter 8380: loss 3.2661, time 561.36ms
iter 8390: loss 3.5698, time 561.59ms
iter 8400: loss 3.4493, time 561.57ms
iter 8410: loss 3.6093, time 561.38ms
iter 8420: loss 3.2706, time 561.05ms
iter 8430: loss 3.4847, time 561.06ms
iter 8440: loss 3.5009, time 561.77ms
iter 8450: loss 3.4196, time 560.99ms
iter 8460: loss 3.5100, time 561.85ms
iter 8470: loss 3.6419, time 560.61ms
iter 8480: loss 3.6872, time 561.10ms
iter 8490: loss 3.4635, time 561.58ms
iter 8500: loss 3.4745, time 36922.81ms
iter 8510: loss 3.4881, time 560.80ms
iter 8520: loss 3.4253, time 561.16ms
iter 8530: loss 3.4862, time 561.41ms
iter 8540: loss 3.4794, time 561.44ms
iter 8550: loss 3.6663, time 560.75ms
iter 8560: loss 3.6739, time 561.36ms
iter 8570: loss 3.5412, time 561.25ms
iter 8580: loss 3.6305, time 561.04ms
iter 8590: loss 3.3609, time 561.35ms
iter 8600: loss 3.6183, time 561.15ms
iter 8610: loss 3.1990, time 561.62ms
iter 8620: loss 3.4417, time 561.44ms
iter 8630: loss 3.5884, time 561.57ms
iter 8640: loss 3.2593, time 561.33ms
iter 8650: loss 3.3959, time 561.36ms
iter 8660: loss 3.2770, time 561.49ms
iter 8670: loss 3.6323, time 561.16ms
iter 8680: loss 3.5407, time 561.49ms
iter 8690: loss 3.4034, time 561.38ms
iter 8700: loss 3.4841, time 561.22ms
iter 8710: loss 3.6481, time 561.71ms
iter 8720: loss 3.5330, time 561.70ms
iter 8730: loss 3.7174, time 561.24ms
iter 8740: loss 3.2755, time 561.52ms
iter 8750: loss 3.6894, time 33572.50ms
iter 8760: loss 3.3014, time 561.26ms
iter 8770: loss 3.6154, time 561.25ms
iter 8780: loss 3.3374, time 561.23ms
iter 8790: loss 3.3467, time 561.76ms
iter 8800: loss 3.6514, time 561.66ms
iter 8810: loss 3.5098, time 561.29ms
iter 8820: loss 3.3671, time 561.26ms
iter 8830: loss 3.5904, time 561.34ms
iter 8840: loss 3.5350, time 561.59ms
iter 8850: loss 3.4460, time 561.49ms
iter 8860: loss 3.4306, time 561.35ms
iter 8870: loss 3.2369, time 561.45ms
iter 8880: loss 3.3687, time 561.61ms
iter 8890: loss 3.5669, time 561.58ms
iter 8900: loss 3.4342, time 561.09ms
iter 8910: loss 3.3525, time 561.68ms
iter 8920: loss 3.4601, time 561.59ms
iter 8930: loss 3.4497, time 561.00ms
iter 8940: loss 3.4512, time 561.21ms
iter 8950: loss 3.3270, time 561.37ms
iter 8960: loss 3.1669, time 561.26ms
iter 8970: loss 3.6181, time 561.08ms
iter 8980: loss 3.6713, time 561.33ms
iter 8990: loss 3.3563, time 560.97ms
iter 9000: loss 3.5062, time 36853.12ms
iter 9010: loss 3.5026, time 561.06ms
iter 9020: loss 3.4498, time 561.44ms
iter 9030: loss 3.2189, time 561.25ms
iter 9040: loss 3.5986, time 561.20ms
iter 9050: loss 3.3728, time 561.30ms
iter 9060: loss 3.4879, time 561.03ms
iter 9070: loss 3.4276, time 561.52ms
iter 9080: loss 3.4331, time 561.69ms
iter 9090: loss 3.3813, time 560.87ms
iter 9100: loss 3.4134, time 561.11ms
iter 9110: loss 3.5950, time 561.44ms
iter 9120: loss 3.3309, time 561.17ms
iter 9130: loss 3.2878, time 561.53ms
iter 9140: loss 3.4858, time 561.39ms
iter 9150: loss 3.5315, time 561.07ms
iter 9160: loss 3.1127, time 561.20ms
iter 9170: loss 3.3539, time 560.93ms
iter 9180: loss 3.4014, time 561.64ms
iter 9190: loss 3.4792, time 561.21ms
iter 9200: loss 3.3626, time 561.01ms
iter 9210: loss 3.4489, time 561.42ms
iter 9220: loss 3.6009, time 561.61ms
iter 9230: loss 3.6329, time 561.47ms
iter 9240: loss 3.4498, time 561.18ms
iter 9250: loss 3.4929, time 36823.56ms
iter 9260: loss 3.5232, time 561.46ms
iter 9270: loss 3.6098, time 561.50ms
iter 9280: loss 3.6027, time 561.37ms
iter 9290: loss 3.4346, time 561.37ms
iter 9300: loss 3.6368, time 561.37ms
iter 9310: loss 3.4440, time 561.29ms
iter 9320: loss 3.4990, time 561.17ms
iter 9330: loss 3.3883, time 561.29ms
iter 9340: loss 3.4947, time 561.08ms
iter 9350: loss 3.6200, time 560.89ms
iter 9360: loss 3.5454, time 561.66ms
iter 9370: loss 3.3985, time 560.98ms
iter 9380: loss 3.3600, time 561.68ms
iter 9390: loss 3.3942, time 562.04ms
iter 9400: loss 3.2615, time 561.55ms
iter 9410: loss 3.3159, time 561.44ms
iter 9420: loss 3.3258, time 561.30ms
iter 9430: loss 3.4499, time 561.19ms
iter 9440: loss 3.4848, time 561.30ms
iter 9450: loss 3.2336, time 561.65ms
iter 9460: loss 3.6394, time 561.39ms
iter 9470: loss 3.3676, time 561.81ms
iter 9480: loss 3.3559, time 561.83ms
iter 9490: loss 3.4368, time 561.62ms
iter 9500: loss 3.4363, time 33547.73ms
iter 9510: loss 3.5919, time 561.46ms
iter 9520: loss 3.4536, time 561.17ms
iter 9530: loss 3.2456, time 561.31ms
iter 9540: loss 3.1418, time 561.50ms
iter 9550: loss 3.4744, time 561.16ms
iter 9560: loss 3.4486, time 561.50ms
iter 9570: loss 3.3861, time 561.17ms
iter 9580: loss 3.5457, time 561.78ms
iter 9590: loss 3.3801, time 561.12ms
iter 9600: loss 3.3896, time 561.29ms
iter 9610: loss 3.2054, time 561.19ms
iter 9620: loss 3.2568, time 561.13ms
iter 9630: loss 3.3665, time 561.43ms
iter 9640: loss 3.4556, time 561.49ms
iter 9650: loss 3.4646, time 561.53ms
iter 9660: loss 3.3843, time 561.61ms
iter 9670: loss 3.6996, time 561.39ms
iter 9680: loss 3.2956, time 561.00ms
iter 9690: loss 3.3536, time 560.96ms
iter 9700: loss 3.6735, time 561.58ms
iter 9710: loss 3.4651, time 560.96ms
iter 9720: loss 3.2737, time 561.64ms
iter 9730: loss 3.4679, time 561.23ms
iter 9740: loss 3.3410, time 561.01ms
iter 9750: loss 3.2942, time 33394.05ms
iter 9760: loss 3.4935, time 561.76ms
iter 9770: loss 3.4664, time 561.60ms
iter 9780: loss 3.3032, time 561.32ms
iter 9790: loss 3.1164, time 561.12ms
iter 9800: loss 3.1588, time 561.09ms
iter 9810: loss 3.6110, time 561.22ms
iter 9820: loss 3.3101, time 561.35ms
iter 9830: loss 3.2023, time 560.74ms
iter 9840: loss 3.6992, time 561.55ms
iter 9850: loss 3.5090, time 561.30ms
iter 9860: loss 3.2574, time 561.43ms
iter 9870: loss 3.2728, time 561.25ms
iter 9880: loss 3.4843, time 561.40ms
iter 9890: loss 3.4484, time 561.53ms
iter 9900: loss 3.3222, time 560.66ms
iter 9910: loss 3.4799, time 561.25ms
iter 9920: loss 3.4799, time 561.24ms
iter 9930: loss 3.4397, time 561.36ms
iter 9940: loss 3.5575, time 561.19ms
iter 9950: loss 3.4824, time 561.11ms
iter 9960: loss 3.3762, time 561.29ms
iter 9970: loss 3.4976, time 561.21ms
iter 9980: loss 3.4784, time 561.32ms
iter 9990: loss 3.3604, time 561.52ms
iter 10000: loss 3.5748, time 36922.19ms
iter 10010: loss 3.2533, time 561.12ms
iter 10020: loss 3.1159, time 561.57ms
iter 10030: loss 3.3717, time 561.52ms
iter 10040: loss 3.5705, time 561.07ms
iter 10050: loss 3.2245, time 560.68ms
iter 10060: loss 3.4755, time 561.16ms
iter 10070: loss 3.2624, time 561.07ms
iter 10080: loss 3.6023, time 561.08ms
iter 10090: loss 3.4791, time 560.91ms
iter 10100: loss 3.5926, time 561.25ms
iter 10110: loss 3.3839, time 561.43ms
iter 10120: loss 3.2888, time 561.54ms
iter 10130: loss 3.1727, time 561.44ms
iter 10140: loss 3.4098, time 561.39ms
iter 10150: loss 3.4401, time 561.52ms
iter 10160: loss 3.6081, time 562.07ms
iter 10170: loss 3.3746, time 561.12ms
iter 10180: loss 3.6144, time 561.13ms
iter 10190: loss 3.4692, time 561.71ms
iter 10200: loss 3.4682, time 561.17ms
iter 10210: loss 3.4135, time 561.41ms
iter 10220: loss 3.3431, time 561.29ms
iter 10230: loss 3.4033, time 561.17ms
iter 10240: loss 3.3796, time 560.91ms
iter 10250: loss 3.3902, time 33584.64ms
iter 10260: loss 3.6137, time 561.27ms
iter 10270: loss 3.3447, time 561.43ms
iter 10280: loss 3.3471, time 561.53ms
iter 10290: loss 3.1922, time 561.28ms
iter 10300: loss 3.4303, time 561.60ms
iter 10310: loss 3.4352, time 561.62ms
iter 10320: loss 3.1913, time 561.35ms
iter 10330: loss 3.4582, time 561.36ms
iter 10340: loss 3.1471, time 560.77ms
iter 10350: loss 3.3048, time 561.05ms
iter 10360: loss 3.4939, time 561.36ms
iter 10370: loss 3.4389, time 561.00ms
iter 10380: loss 3.1997, time 561.19ms
iter 10390: loss 3.3124, time 561.00ms
iter 10400: loss 3.3538, time 561.00ms
iter 10410: loss 3.3968, time 561.23ms
iter 10420: loss 3.5533, time 561.59ms
iter 10430: loss 3.6315, time 561.80ms
iter 10440: loss 3.2705, time 561.36ms
iter 10450: loss 3.5257, time 561.27ms
iter 10460: loss 3.3988, time 561.52ms
iter 10470: loss 3.5593, time 561.20ms
iter 10480: loss 3.5505, time 561.48ms
iter 10490: loss 3.3130, time 561.20ms
iter 10500: loss 3.5286, time 33564.37ms
iter 10510: loss 2.8861, time 560.86ms
iter 10520: loss 3.4311, time 561.01ms
iter 10530: loss 3.5289, time 561.24ms
iter 10540: loss 3.4877, time 561.09ms
iter 10550: loss 3.3610, time 561.96ms
iter 10560: loss 3.2110, time 561.12ms
iter 10570: loss 3.4211, time 561.08ms
iter 10580: loss 3.4397, time 560.97ms
iter 10590: loss 3.2208, time 561.00ms
iter 10600: loss 3.3867, time 561.32ms
iter 10610: loss 3.5956, time 561.66ms
iter 10620: loss 3.3785, time 561.46ms
iter 10630: loss 3.5041, time 562.07ms
iter 10640: loss 3.4578, time 561.38ms
iter 10650: loss 3.4857, time 561.14ms
iter 10660: loss 3.5081, time 561.76ms
iter 10670: loss 3.5128, time 561.58ms
iter 10680: loss 3.2429, time 561.43ms
iter 10690: loss 3.1776, time 561.52ms
iter 10700: loss 3.4048, time 561.25ms
iter 10710: loss 3.5758, time 561.46ms
iter 10720: loss 3.2821, time 561.45ms
iter 10730: loss 3.0919, time 561.69ms
iter 10740: loss 3.4732, time 561.48ms
iter 10750: loss 3.4693, time 33576.39ms
iter 10760: loss 3.2539, time 561.14ms
iter 10770: loss 3.2722, time 560.92ms
iter 10780: loss 3.3946, time 561.36ms
iter 10790: loss 3.2658, time 561.06ms
iter 10800: loss 3.2523, time 561.34ms
iter 10810: loss 3.3033, time 561.97ms
iter 10820: loss 3.5625, time 561.42ms
iter 10830: loss 3.4495, time 560.90ms
iter 10840: loss 3.4783, time 561.06ms
iter 10850: loss 3.4025, time 561.18ms
iter 10860: loss 3.3886, time 561.75ms
iter 10870: loss 3.6304, time 561.06ms
iter 10880: loss 3.4680, time 561.83ms
iter 10890: loss 3.3478, time 562.15ms
iter 10900: loss 3.2694, time 561.05ms
iter 10910: loss 3.3915, time 560.98ms
iter 10920: loss 3.6032, time 561.13ms
iter 10930: loss 3.4418, time 561.16ms
iter 10940: loss 3.3312, time 561.59ms
iter 10950: loss 3.2815, time 561.23ms
iter 10960: loss 3.4860, time 561.71ms
iter 10970: loss 3.3390, time 561.62ms
iter 10980: loss 3.3474, time 560.84ms
iter 10990: loss 3.2723, time 561.40ms
iter 11000: loss 3.2283, time 33731.10ms
iter 11010: loss 3.3194, time 561.31ms
iter 11020: loss 3.3109, time 561.53ms
iter 11030: loss 3.3443, time 561.43ms
iter 11040: loss 3.2308, time 561.51ms
iter 11050: loss 3.3616, time 561.62ms
iter 11060: loss 3.2965, time 561.21ms
iter 11070: loss 3.5933, time 561.44ms
iter 11080: loss 3.3831, time 561.00ms
iter 11090: loss 3.2702, time 560.99ms
iter 11100: loss 3.3145, time 561.32ms
iter 11110: loss 3.3407, time 561.48ms
iter 11120: loss 3.4376, time 561.70ms
iter 11130: loss 3.2482, time 561.03ms
iter 11140: loss 3.5152, time 561.69ms
iter 11150: loss 3.3918, time 561.69ms
iter 11160: loss 3.2806, time 561.95ms
iter 11170: loss 3.1958, time 561.30ms
iter 11180: loss 3.1278, time 561.73ms
iter 11190: loss 3.4322, time 561.13ms
iter 11200: loss 3.4847, time 561.28ms
iter 11210: loss 3.2619, time 561.00ms
iter 11220: loss 3.4409, time 561.34ms
iter 11230: loss 3.2630, time 561.23ms
iter 11240: loss 3.4600, time 561.55ms
iter 11250: loss 3.2936, time 33554.47ms
iter 11260: loss 3.0994, time 561.24ms
iter 11270: loss 3.4431, time 561.34ms
iter 11280: loss 3.2620, time 561.39ms
iter 11290: loss 3.1773, time 561.95ms
iter 11300: loss 3.3057, time 561.20ms
iter 11310: loss 3.5336, time 561.34ms
iter 11320: loss 3.4957, time 561.81ms
iter 11330: loss 3.2232, time 561.45ms
iter 11340: loss 3.6029, time 560.98ms
iter 11350: loss 3.2947, time 561.23ms
iter 11360: loss 3.2282, time 561.22ms
iter 11370: loss 3.2923, time 561.50ms
iter 11380: loss 3.0982, time 561.36ms
iter 11390: loss 3.2077, time 561.78ms
iter 11400: loss 3.3532, time 560.72ms
iter 11410: loss 3.2886, time 560.70ms
iter 11420: loss 3.4110, time 560.63ms
iter 11430: loss 3.3941, time 561.08ms
iter 11440: loss 3.2778, time 561.18ms
iter 11450: loss 3.2804, time 561.94ms
iter 11460: loss 3.4366, time 561.31ms
iter 11470: loss 3.3839, time 561.38ms
iter 11480: loss 3.1543, time 561.45ms
iter 11490: loss 3.2617, time 561.67ms
iter 11500: loss 3.1419, time 33578.33ms
iter 11510: loss 3.4175, time 561.27ms
iter 11520: loss 3.3136, time 561.23ms
iter 11530: loss 3.3317, time 560.98ms
iter 11540: loss 3.3898, time 561.98ms
iter 11550: loss 3.1695, time 561.31ms
iter 11560: loss 3.3191, time 561.62ms
iter 11570: loss 3.4520, time 560.91ms
iter 11580: loss 3.3866, time 561.45ms
iter 11590: loss 3.3959, time 561.50ms
iter 11600: loss 3.3008, time 561.42ms
iter 11610: loss 3.1118, time 561.56ms
iter 11620: loss 3.1576, time 561.30ms
iter 11630: loss 3.4673, time 561.04ms
iter 11640: loss 3.1576, time 561.26ms
iter 11650: loss 3.4226, time 561.56ms
iter 11660: loss 3.4068, time 561.22ms
iter 11670: loss 3.3036, time 561.39ms
iter 11680: loss 3.3300, time 561.66ms
iter 11690: loss 3.0906, time 561.51ms
iter 11700: loss 3.2501, time 561.34ms
iter 11710: loss 3.3026, time 561.22ms
iter 11720: loss 3.2340, time 561.34ms
iter 11730: loss 3.3724, time 561.30ms
iter 11740: loss 3.2856, time 561.20ms
iter 11750: loss 3.5603, time 33590.21ms
iter 11760: loss 3.1393, time 561.10ms
iter 11770: loss 3.1623, time 560.75ms
iter 11780: loss 3.3717, time 560.78ms
iter 11790: loss 3.1438, time 560.94ms
iter 11800: loss 3.0809, time 560.98ms
iter 11810: loss 3.3232, time 561.18ms
iter 11820: loss 3.3972, time 560.95ms
iter 11830: loss 3.3687, time 561.13ms
iter 11840: loss 3.4196, time 561.16ms
iter 11850: loss 3.2897, time 560.82ms
iter 11860: loss 3.4164, time 561.06ms
iter 11870: loss 3.4191, time 561.09ms
iter 11880: loss 3.1955, time 561.60ms
iter 11890: loss 3.4909, time 561.83ms
iter 11900: loss 3.4715, time 561.33ms
iter 11910: loss 3.2495, time 560.87ms
iter 11920: loss 3.5405, time 560.77ms
iter 11930: loss 3.2587, time 561.37ms
iter 11940: loss 3.1912, time 561.42ms
iter 11950: loss 3.2340, time 561.50ms
iter 11960: loss 3.3949, time 561.55ms
iter 11970: loss 3.2575, time 561.30ms
iter 11980: loss 3.3126, time 561.51ms
iter 11990: loss 3.3907, time 560.48ms
iter 12000: loss 3.3631, time 36907.88ms
iter 12010: loss 3.1811, time 561.18ms
iter 12020: loss 3.3168, time 560.93ms
iter 12030: loss 3.4702, time 561.14ms
iter 12040: loss 3.4981, time 560.65ms
iter 12050: loss 3.1119, time 561.35ms
iter 12060: loss 3.4146, time 561.64ms
iter 12070: loss 3.1079, time 561.49ms
iter 12080: loss 3.3630, time 561.46ms
iter 12090: loss 3.3796, time 561.20ms
iter 12100: loss 3.5284, time 561.58ms
iter 12110: loss 3.3513, time 561.06ms
iter 12120: loss 3.3424, time 561.41ms
iter 12130: loss 3.1104, time 561.67ms
iter 12140: loss 3.4605, time 561.06ms
iter 12150: loss 3.4346, time 561.21ms
iter 12160: loss 3.3361, time 561.80ms
iter 12170: loss 3.2518, time 561.17ms
iter 12180: loss 3.4807, time 561.35ms
iter 12190: loss 3.3860, time 561.38ms
iter 12200: loss 3.2428, time 561.46ms
iter 12210: loss 3.2326, time 561.44ms
iter 12220: loss 2.9714, time 561.53ms
iter 12230: loss 3.3409, time 561.25ms
iter 12240: loss 3.2659, time 561.61ms
iter 12250: loss 3.3580, time 36987.21ms
iter 12260: loss 3.2622, time 561.17ms
iter 12270: loss 3.1148, time 561.50ms
iter 12280: loss 3.0752, time 561.20ms
iter 12290: loss 3.4363, time 561.35ms
iter 12300: loss 3.3235, time 561.49ms
iter 12310: loss 3.3942, time 561.28ms
iter 12320: loss 3.2542, time 561.15ms
iter 12330: loss 3.3894, time 561.33ms
iter 12340: loss 3.3865, time 561.52ms
iter 12350: loss 3.2897, time 561.18ms
iter 12360: loss 3.1967, time 561.05ms
iter 12370: loss 3.3518, time 561.45ms
iter 12380: loss 3.3200, time 561.39ms
iter 12390: loss 3.2500, time 561.57ms
iter 12400: loss 3.3886, time 561.60ms
iter 12410: loss 3.1983, time 561.22ms
iter 12420: loss 3.2858, time 561.01ms
iter 12430: loss 3.2690, time 561.48ms
iter 12440: loss 3.2389, time 561.62ms
iter 12450: loss 3.2899, time 561.29ms
iter 12460: loss 3.3547, time 561.35ms
iter 12470: loss 3.0946, time 561.48ms
iter 12480: loss 3.2986, time 561.18ms
iter 12490: loss 3.5473, time 561.50ms
iter 12500: loss 3.3129, time 36702.35ms
iter 12510: loss 3.5842, time 561.51ms
iter 12520: loss 3.2631, time 561.21ms
iter 12530: loss 3.4979, time 561.71ms
iter 12540: loss 3.2068, time 561.51ms
iter 12550: loss 3.2648, time 561.18ms
iter 12560: loss 3.2221, time 561.44ms
iter 12570: loss 3.4422, time 561.60ms
iter 12580: loss 3.1550, time 561.62ms
iter 12590: loss 3.3836, time 561.59ms
iter 12600: loss 3.2345, time 561.40ms
iter 12610: loss 3.1276, time 561.41ms
iter 12620: loss 3.2468, time 561.38ms
iter 12630: loss 3.2275, time 561.44ms
